
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.622716,0.766912,0.155147,um,Surface,Ellipsoid Axis A,1,ATMgroup,2,
-0.0604621,0.138028,0.988581,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
