
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.53844,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
3.89029,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
1.71618,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.29998,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
0.890414,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.0233,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
