
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.4297,um,Cell,1,TVC,0,
8.28544,um,Cell,1,TVC,1,
8.15106,um,Cell,1,ATM,6,
7.61296,um,Cell,1,ATM,7,
9.46504,um,Cell,1,ATM,8,
8.53809,um,Cell,1,ATM,9,
