
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.65129,um,Nucleus,1,TVC,0,100000000,
3.44632,um,Nucleus,1,TVC,1,100000001,
5.1824,um,Nucleus,1,ATM,6,100000006,
3.37263,um,Nucleus,1,ATM,7,100000007,
3.47912,um,Nucleus,1,ATM,8,100000008,
5.25068,um,Nucleus,1,ATM,9,100000009,
