
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.290758,-0.954755,-0.0624761,um,Cell,Cell Ellipsoid Axis C,1,ATM,6,
0.0605011,-0.905892,-0.419166,um,Cell,Cell Ellipsoid Axis C,1,ATM,7,
0.335287,-0.934614,0.118657,um,Cell,Cell Ellipsoid Axis C,1,ATM,8,
0.274757,-0.957596,-0.0867141,um,Cell,Cell Ellipsoid Axis C,1,ATM,9,
0.634556,0.269001,0.724553,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.712149,0.243977,0.65827,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
