
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.5718,27.2622,73.1484,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
13.6875,33.1094,38.8242,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
