
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.361829,-0.925646,-0.110726,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.961285,-0.234613,-0.144526,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
