
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.4541,um,Surface,1,TVCgroup,0,
43.1387,um,Surface,1,ATMgroup,4,
