
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39264.6,80435.2,-20.8152,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39225.4,80431.7,-17.15,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
