
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.509426,,Cell,1,ATM,3,
0.428508,,Cell,1,ATM,5,
0.485364,,Cell,1,TVC,8,
0.445505,,Cell,1,TVC,9,
0.34505,,Cell,1,TVC,10,
0.306419,,Cell,1,TVC,11,
