
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40596.5,61389.3,153.78,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
40609.5,61305.7,129.747,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
