
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41765.9,51510.8,33.24,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
41735.2,51444.7,54.6694,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
