
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.0513,um,Cell,1,TVC,5,
4.80805,um,Cell,1,TVC,6,
6.65782,um,Cell,1,TVC,7,
8.14477,um,Cell,1,TVC,8,
5.32216,um,Cell,1,ATM,11,
6.18073,um,Cell,1,ATM,12,
6.00945,um,Cell,1,ATM,13,
