
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.529318,,Cell,1,TVC,5,
0.523841,,Cell,1,TVC,6,
0.507099,,Cell,1,TVC,7,
0.567502,,Cell,1,TVC,8,
0.461065,,Cell,1,ATM,11,
0.475738,,Cell,1,ATM,12,
0.479178,,Cell,1,ATM,13,
