
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.95483,um,Cell,1,TVC,0,
10.7665,um,Cell,1,TVC,1,
7.02711,um,Cell,1,TVC,2,
10.2206,um,Cell,1,TVC,3,
10.4295,um,Cell,1,ATM,4,
11.5384,um,Cell,1,ATM,5,
