
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.54804,um,Cell,1,TVC,0,
6.71,um,Cell,1,TVC,1,
5.45184,um,Cell,1,TVC,2,
6.54514,um,Cell,1,TVC,3,
7.89457,um,Cell,1,ATM,4,
8.16191,um,Cell,1,ATM,5,
