
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
53.25,79.1641,20.3474,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
32.457,27.3398,28.4016,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
