
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.900307,0.427327,0.0826929,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
0.982729,0.019605,0.184008,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
