
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
14.4489,um,Surface,1,TVCgroup,0,
31.6263,um,Surface,1,ATMgroup,4,
