
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.245754,-0.284014,-0.926791,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.664428,0.72021,-0.199582,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
