
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.71269,um,Nucleus,1,ATM,3,100000000,
5.13297,um,Nucleus,1,ATM,4,100000001,
2.5474,um,Nucleus,1,TVC,5,100000002,
2.2156,um,Nucleus,1,TVC,6,100000003,
3.1439,um,Nucleus,1,TVC,7,100000004,
3.14757,um,Nucleus,1,TVC,8,100000005,
