
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3061.54,um^2,Cell,1,TVC,5,
1961.53,um^2,Cell,1,TVC,8,
2261.15,um^2,Cell,1,TVC,9,
1959.45,um^2,Cell,1,TVC,10,
