
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.632584,,Cell,1,ATM,0,
0.35868,,Cell,1,ATM,1,
0.272292,,Cell,1,TVC,4,
0.167299,,Cell,1,TVC,5,
