
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
5432.99,um^2,Cell,1,ATM,1,
5755.83,um^2,Cell,1,ATM,2,
2018.95,um^2,Cell,1,TVC,3,
1120.65,um^2,Cell,1,TVC,4,
947.846,um^2,Cell,1,TVC,5,
2597.21,um^2,Cell,1,TVC,6,
