
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.6457,30.4488,81.9378,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
19.704,28.228,48.7491,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
