
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
79.4734,23.4458,-43.2791,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
32.057,66.4545,-50.8991,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
