
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.171258,0.691495,0.701787,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.706759,-0.284745,0.64762,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
