
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
79.1602,47.0156,38.1517,um,Surface,BoundingBoxAA Length,1,ATMgroup,1,
19.0742,34.4766,27.978,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
