
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.2242,um,Surface,1,TVCgroup,0,
9.83914,um,Surface,1,ATMgroup,1,
