
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36325.2,65574.4,24.5839,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,1,
36281.4,65607.5,7.50023,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
