
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.97776,um,Surface,1,TVCgroup,0,
9.54865,um,Surface,1,ATMgroup,1,
