
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.4895,-0.860734,0.139734,um,Surface,Ellipsoid Axis A,1,ATMgroup,1,
0.906332,0.258339,0.334398,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
