
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.17021,um,Nucleus,1,ATM,0,100000000,
3.14697,um,Nucleus,1,ATM,1,100000001,
2.71593,um,Nucleus,1,TVC,2,100000002,
2.14307,um,Nucleus,1,TVC,3,100000003,
2.17496,um,Nucleus,1,TVC,4,100000004,
2.43125,um,Nucleus,1,TVC,5,100000005,
