
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.1955,um,Nucleus,1,TVC,4,100000000,
3.65333,um,Nucleus,1,TVC,5,100000001,
5.18559,um,Nucleus,1,ATM,3,100000002,
4.64441,um,Nucleus,1,TVC,6,100000003,
