
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
103.787,um^3,Nucleus,1,TVC,1,100000001,
119.657,um^3,Nucleus,1,TVC,3,100000003,
145.165,um^3,Nucleus,1,TVC,4,100000004,
123.271,um^3,Nucleus,1,TVC,7,100000007,
584.996,um^3,Nucleus,1,ATM,10,100000010,
505.684,um^3,Nucleus,1,ATM,11,100000011,
