
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.8756,26.4127,51.2084,um,Cell,Cell BoundingBoxOO Length,1,ATM,10,
18.1258,20.9411,56.4451,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
15.0012,16.2834,21.9122,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
10.5611,18.8079,16.0043,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
12.4443,18.7037,21.8403,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
13.7818,17.6725,23.6846,um,Cell,Cell BoundingBoxOO Length,1,TVC,7,
