
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
40.8906,113.008,28.7934,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
79.5117,22.1484,29.2168,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
