
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.96641,um,Nucleus,1,ATM,2,100000000,
5.05714,um,Nucleus,1,TVC,3,100000001,
3.97105,um,Nucleus,1,TVC,4,100000002,
4.73795,um,Nucleus,1,ATM,5,100000003,
3.69209,um,Nucleus,1,TVC,6,100000004,
3.2097,um,Nucleus,1,TVC,7,100000005,
