
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
5353.6,um^3,Cell,1,ATM,2,
2266.32,um^3,Cell,1,TVC,3,
1298.17,um^3,Cell,1,TVC,4,
5978.6,um^3,Cell,1,ATM,5,
1362.17,um^3,Cell,1,TVC,6,
1161.9,um^3,Cell,1,TVC,7,
