
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.757,um,Surface,1,ATMgroup,0,
16.7944,um,Surface,1,TVCgroup,2,
