
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
47362.2,32748.4,42.6025,um,Surface,Position,1,ATMgroup,0,
47313.7,32676.9,16.8328,um,Surface,Position,1,TVCgroup,2,
