
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47362.2,32748.4,42.6025,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
47313.7,32676.9,16.8328,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
