
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.8086,26.8979,128.188,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
13.5522,35.1445,36.2852,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
