
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
74.2615,um,Surface,1,ATMgroup,0,
17.7912,um,Surface,1,TVCgroup,2,
