
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.92457,-1.40843,-0.135853,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
0.373886,-1.02587,-0.724209,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,2,100000002,
0.448414,-0.322578,-0.372757,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000001,
-1.31037,1.71226,-1.8098,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
-0.105679,1.2234,-1.36833,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
-0.399378,-1.9543,-1.6452,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
