
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
4.46607,um,Nucleus,1,ATM,1,100000000,
4.62508,um,Nucleus,1,ATM,2,100000001,
3.85278,um,Nucleus,1,TVC,3,100000002,
4.06853,um,Nucleus,1,TVC,4,100000003,
3.09213,um,Nucleus,1,TVC,5,100000004,
2.88776,um,Nucleus,1,TVC,6,100000005,
