
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
44.6322,um,Surface,1,ATMgroup,0,
14.5672,um,Surface,1,TVCgroup,1,
