
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37525.6,60824.8,67.3054,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
37568.2,60754.6,44.0752,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
