
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
38926.8,57463.5,-0.0962406,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
38947.6,57476.7,3.80541,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,4,100000004,
38963.1,57488.3,8.11786,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,7,100000007,
38954,57519.8,-11.6703,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
38954,57517.7,-5.6399,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
38958.7,57510.9,-4.46595,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
38956.9,57517.1,-0.640945,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
