
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.97,um,Cell,1,ATM,1,
5.71894,um,Cell,1,TVC,2,
7.25584,um,Cell,1,TVC,3,
5.79057,um,Cell,1,TVC,4,
8.17439,um,Cell,1,TVC,5,
8.18388,um,Cell,1,ATM,6,
