
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.374055,,Cell,1,ATM,2,
0.380566,,Cell,1,ATM,3,
0.451056,,Cell,1,TVC,10,
0.298444,,Cell,1,TVC,11,
0.361397,,Cell,1,TVC,12,
0.432833,,Cell,1,TVC,13,
