
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37307,88679.4,-81.9541,um,Surface,Position,1,ATMgroup,1,
37262.8,88714.7,-100.823,um,Surface,Position,1,TVCgroup,2,
