
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
7.26899,um,Nucleus,1,ATM,1,100000000,
6.433,um,Nucleus,1,ATM,2,100000001,
4.56279,um,Nucleus,1,TVC,3,100000002,
4.22899,um,Nucleus,1,TVC,4,100000003,
3.78603,um,Nucleus,1,TVC,5,100000004,
3.98749,um,Nucleus,1,TVC,6,100000005,
