
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.0898,26.1367,62.2539,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
15.7354,24.2715,33.582,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
