
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0352684,-0.125542,-0.991461,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.192288,-0.971982,-0.13519,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
