
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32148.2,51896,47.2584,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
32163.5,51891.5,52.8435,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
32126.1,51903.4,44.027,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
32102.4,51907.8,53.1335,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
