
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
625.553,um^3,Cell,1,TVC,0,
1603.28,um^3,Cell,1,TVC,1,
751.812,um^3,Cell,1,TVC,2,
1842.97,um^3,Cell,1,TVC,3,
5374.78,um^3,Cell,1,ATM,4,
8472.13,um^3,Cell,1,ATM,5,
