
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
3583.89,um^3,Cell,1,ATM,0,
991.769,um^3,Cell,1,TVC,1,
1154.46,um^3,Cell,1,TVC,2,
1802.05,um^3,Cell,1,TVC,3,
706.168,um^3,Cell,1,TVC,4,
490.799,um^3,Cell,1,TVC,5,
219.595,um^3,Cell,1,TVC,6,
