
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40846,62128.8,98.6285,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
40866.1,62104.3,128.689,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
