
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40846,62129.2,98.6199,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
40865.8,62104,128.888,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
