
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
11.3091,19.4652,65.7998,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
11.727,22.3846,66.6544,um,Cell,Cell BoundingBoxOO Length,1,ATM,2,
10.9955,13.8979,21.9269,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
10.5999,17.2201,17.9559,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
10.2565,11.1482,12.4673,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
9.77145,13.5978,14.0542,um,Cell,Cell BoundingBoxOO Length,1,TVC,10,
