
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.564082,-0.492312,-0.662903,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,0,100000000,
-0.601144,-0.162557,-0.782433,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,2,100000002,
0.32383,-0.235489,-0.91634,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000004,
-0.207097,0.069802,0.975827,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000006,
0.5279,-0.665775,-0.527319,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,8,100000008,
0.0655816,-0.862569,-0.501671,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,10,100000010,
