
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38530.9,73421.3,-60.272,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
38563,73440,-58.0723,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,2,
38589.2,73484.3,-55.1442,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
38588.7,73498.3,-52.556,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
38595.5,73476.4,-51.982,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,8,
38596.4,73485.3,-50.7141,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,10,
