
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45120.4,24298.8,47.2463,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
45175.1,24371.3,47.5071,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
